ID_REF	VALUE
hsa-miR-4661-3p_st	0.74
hsa-miR-4661-5p_st	0.78
hsa-miR-4662a-3p_st	0.37
hsa-miR-4662a-5p_st	0.16
hsa-miR-4662b_st	0.95
hsa-miR-4663_st	0.34
hsa-miR-4664-3p_st	0.24
hsa-miR-4664-5p_st	0.61
hsa-miR-4665-3p_st	1.17
hsa-miR-4665-5p_st	6.54
hsa-miR-4666-3p_st	0.61
hsa-miR-4666-5p_st	0.21
hsa-miR-4667-3p_st	0.67
hsa-miR-4667-5p_st	5.80
hsa-miR-4668-3p_st	0.70
hsa-miR-4668-5p_st	8.94
hsa-miR-4669_st	6.99
hsa-miR-466_st	1.11
hsa-miR-4670-3p_st	0.78
hsa-miR-4670-5p_st	0.44
hsa-miR-4671-3p_st	0.50
hsa-miR-4671-5p_st	0.41
hsa-miR-4672_st	1.25
hsa-miR-4673_st	2.96
hsa-miR-4674_st	6.14
hsa-miR-4675_st	0.28
hsa-miR-4676-3p_st	0.61
hsa-miR-4676-5p_st	0.11
hsa-miR-4677-3p_st	0.39
hsa-miR-4677-5p_st	0.52
hsa-miR-4678_st	0.34
hsa-miR-4679_st	0.32
hsa-miR-4680-3p_st	0.58
hsa-miR-4680-5p_st	0.47
hsa-miR-4681_st	0.61
hsa-miR-4682_st	0.72
hsa-miR-4683_st	0.56
hsa-miR-4684-3p_st	0.97
hsa-miR-4684-5p_st	0.48
hsa-miR-4685-3p_st	0.98
hsa-miR-4685-5p_st	3.50
hsa-miR-4686_st	0.35
hsa-miR-4687-3p_st	9.66
hsa-miR-4687-5p_st	0.84
hsa-miR-4688_st	2.70
hsa-miR-4689_st	9.60
hsa-miR-4690-3p_st	0.28
hsa-miR-4690-5p_st	4.29
hsa-miR-4691-3p_st	0.89
hsa-miR-4691-5p_st	0.62
hsa-miR-4692_st	0.11
hsa-miR-4693-3p_st	0.62
hsa-miR-4693-5p_st	0.95
hsa-miR-4694-3p_st	0.50
hsa-miR-4694-5p_st	0.34
hsa-miR-4695-3p_st	7.63
hsa-miR-4695-5p_st	5.50
hsa-miR-4696_st	0.21
hsa-miR-4697-3p_st	4.24
hsa-miR-4697-5p_st	0.59
hsa-miR-4698_st	1.33
hsa-miR-4699-3p_st	0.50
hsa-miR-4699-5p_st	0.67
hsa-miR-4700-3p_st	0.78
hsa-miR-4700-5p_st	0.23
hsa-miR-4701-3p_st	2.50
hsa-miR-4701-5p_st	1.04
hsa-miR-4703-3p_st	0.94
hsa-miR-4703-5p_st	0.47
hsa-miR-4704-3p_st	1.24
hsa-miR-4704-5p_st	0.94
hsa-miR-4705_st	2.58
hsa-miR-4706_st	3.39
hsa-miR-4707-3p_st	1.37
hsa-miR-4707-5p_st	9.33
hsa-miR-4708-3p_st	3.81
hsa-miR-4708-5p_st	0.88
hsa-miR-4709-3p_st	0.93
hsa-miR-4709-5p_st	0.33
hsa-miR-4710_st	3.31
hsa-miR-4711-3p_st	0.47
hsa-miR-4711-5p_st	0.85
hsa-miR-4712-3p_st	1.17
hsa-miR-4712-5p_st	0.28
hsa-miR-4713-3p_st	0.94
hsa-miR-4713-5p_st	0.47
hsa-miR-4714-3p_st	0.06
hsa-miR-4714-5p_st	0.86
hsa-miR-4715-3p_st	0.46
hsa-miR-4715-5p_st	0.70
hsa-miR-4716-3p_st	1.17
hsa-miR-4716-5p_st	1.14
hsa-miR-4717-3p_st	0.97
hsa-miR-4717-5p_st	0.66
hsa-miR-4718_st	1.14
hsa-miR-4719_st	1.21
hsa-miR-4720-3p_st	0.47
hsa-miR-4720-5p_st	2.94
hsa-miR-4721_st	7.65
hsa-miR-4722-3p_st	1.20
hsa-miR-4722-5p_st	1.04
hsa-miR-4723-3p_st	0.80
hsa-miR-4723-5p_st	1.02
hsa-miR-4724-3p_st	0.48
hsa-miR-4724-5p_st	0.83
hsa-miR-4725-3p_st	0.15
hsa-miR-4725-5p_st	1.91
hsa-miR-4726-3p_st	1.18
hsa-miR-4726-5p_st	3.82
hsa-miR-4727-3p_st	1.27
hsa-miR-4727-5p_st	0.28
hsa-miR-4728-3p_st	3.06
hsa-miR-4728-5p_st	5.80
hsa-miR-4729_st	0.47
hsa-miR-4730_st	0.67
hsa-miR-4731-3p_st	0.98
hsa-miR-4731-5p_st	0.72
hsa-miR-4732-3p_st	0.81
hsa-miR-4732-5p_st	4.74
hsa-miR-4733-3p_st	0.34
hsa-miR-4733-5p_st	0.72
hsa-miR-4734_st	7.31
hsa-miR-4735-3p_st	0.61
hsa-miR-4735-5p_st	0.53
hsa-miR-4736_st	0.63
hsa-miR-4737_st	0.42
hsa-miR-4738-3p_st	1.05
hsa-miR-4738-5p_st	0.41
hsa-miR-4739_st	7.86
hsa-miR-4740-3p_st	0.97
hsa-miR-4740-5p_st	0.45
hsa-miR-4741_st	6.42
hsa-miR-4742-3p_st	0.84
hsa-miR-4742-5p_st	2.54
hsa-miR-4743_st	8.19
hsa-miR-4744_st	0.61
hsa-miR-4745-3p_st	0.33
hsa-miR-4745-5p_st	11.07
hsa-miR-4746-3p_st	1.14
hsa-miR-4746-5p_st	0.93
hsa-miR-4747-3p_st	0.35
hsa-miR-4747-5p_st	0.53
hsa-miR-4748_st	1.14
hsa-miR-4749-3p_st	0.91
hsa-miR-4749-5p_st	6.99
hsa-miR-4750_st	3.16
hsa-miR-4751_st	0.78
hsa-miR-4752_st	0.88
hsa-miR-4753-3p_st	0.66
hsa-miR-4753-5p_st	1.14
hsa-miR-4754_st	1.05
hsa-miR-4755-3p_st	0.88
hsa-miR-4755-5p_st	0.09
hsa-miR-4756-3p_st	1.07
hsa-miR-4756-5p_st	0.67
hsa-miR-4757-3p_st	0.37
hsa-miR-4757-5p_st	0.41
hsa-miR-4758-3p_st	2.32
hsa-miR-4758-5p_st	7.72
hsa-miR-4759_st	0.16
hsa-miR-4760-3p_st	0.87
hsa-miR-4760-5p_st	0.45
hsa-miR-4761-3p_st	0.61
hsa-miR-4761-5p_st	0.90
hsa-miR-4762-3p_st	0.52
hsa-miR-4762-5p_st	0.58
hsa-miR-4763-3p_st	9.21
hsa-miR-4763-5p_st	4.84
hsa-miR-4764-3p_st	0.91
hsa-miR-4764-5p_st	0.65
hsa-miR-4765_st	0.43
hsa-miR-4766-3p_st	0.29
hsa-miR-4766-5p_st	0.65
hsa-miR-4767_st	4.87
hsa-miR-4768-3p_st	0.48
hsa-miR-4768-5p_st	0.37
hsa-miR-4769-3p_st	1.14
hsa-miR-4769-5p_st	0.61
hsa-miR-4770_st	0.61
hsa-miR-4771_st	1.07
hsa-miR-4772-3p_st	0.32
hsa-miR-4772-5p_st	1.44
hsa-miR-4773_st	1.87
hsa-miR-4774-3p_st	0.56
hsa-miR-4774-5p_st	0.27
hsa-miR-4775_st	0.13
hsa-miR-4776-3p_st	0.62
hsa-miR-4776-5p_st	2.65
hsa-miR-4777-3p_st	0.21
hsa-miR-4777-5p_st	0.43
hsa-miR-4778-3p_st	0.44
hsa-miR-4778-5p_st	3.60
hsa-miR-4779_st	0.29
hsa-miR-4780_st	0.47
hsa-miR-4781-3p_st	0.67
hsa-miR-4781-5p_st	0.86
hsa-miR-4782-3p_st	0.43
hsa-miR-4782-5p_st	0.39
hsa-miR-4783-3p_st	3.20
hsa-miR-4783-5p_st	0.33
hsa-miR-4784_st	1.44
hsa-miR-4785_st	1.56
hsa-miR-4786-3p_st	4.31
hsa-miR-4786-5p_st	0.92
hsa-miR-4787-3p_st	1.11
hsa-miR-4787-5p_st	10.07
hsa-miR-4788_st	3.68
hsa-miR-4789-3p_st	0.61
hsa-miR-4789-5p_st	1.56
hsa-miR-4790-3p_st	0.61
hsa-miR-4790-5p_st	0.33
hsa-miR-4791_st	1.41
hsa-miR-4792_st	1.52
hsa-miR-4793-3p_st	0.31
hsa-miR-4793-5p_st	1.95
hsa-miR-4794_st	0.58
hsa-miR-4795-3p_st	0.50
hsa-miR-4795-5p_st	1.10
hsa-miR-4796-3p_st	0.16
hsa-miR-4796-5p_st	0.33
hsa-miR-4797-3p_st	1.33
hsa-miR-4797-5p_st	2.38
hsa-miR-4798-3p_st	0.47
hsa-miR-4798-5p_st	0.30
hsa-miR-4799-3p_st	0.63
hsa-miR-4799-5p_st	0.60
hsa-miR-4800-3p_st	3.82
hsa-miR-4800-5p_st	4.95
hsa-miR-4801_st	1.91
hsa-miR-4802-3p_st	0.48
hsa-miR-4802-5p_st	0.21
hsa-miR-4803_st	0.55
hsa-miR-4804-3p_st	0.45
hsa-miR-4804-5p_st	0.21
hsa-miR-483-3p_st	0.67
hsa-miR-483-5p_st	4.86
hsa-miR-484_st	0.46
hsa-miR-485-3p_st	0.81
hsa-miR-485-5p_st	0.79
hsa-miR-486-3p_st	0.16
hsa-miR-486-5p_st	1.02
hsa-miR-487a_st	1.01
hsa-miR-487b_st	4.29
hsa-miR-488-star_st	0.95
hsa-miR-488_st	0.95
hsa-miR-489_st	1.29
hsa-miR-490-3p_st	0.60
hsa-miR-490-5p_st	1.81
hsa-miR-491-3p_st	0.93
hsa-miR-491-5p_st	0.74
hsa-miR-492_st	1.34
hsa-miR-493-star_st	0.63
hsa-miR-493_st	0.99
hsa-miR-494_st	8.36
hsa-miR-495_st	0.27
hsa-miR-496_st	1.36
hsa-miR-497-star_st	0.47
hsa-miR-497_st	6.29
hsa-miR-498_st	6.91
hsa-miR-499-3p_st	0.51
hsa-miR-499-5p_st	0.68
hsa-miR-499a-3p_st	0.83
hsa-miR-499a-5p_st	0.36
hsa-miR-500a-star_st	7.28
hsa-miR-500a_st	0.71
hsa-miR-500b_st	0.78
hsa-miR-501-3p_st	5.02
hsa-miR-501-5p_st	0.50
hsa-miR-502-3p_st	8.20
hsa-miR-502-5p_st	0.82
hsa-miR-503_st	0.84
hsa-miR-5047_st	0.60
hsa-miR-504_st	1.01
hsa-miR-505-star_st	5.91
hsa-miR-505_st	2.50
hsa-miR-506_st	0.43
hsa-miR-507_st	0.54
hsa-miR-508-3p_st	0.33
hsa-miR-508-5p_st	0.55
hsa-miR-509-3-5p_st	2.96
hsa-miR-509-3p_st	0.40
hsa-miR-509-5p_st	2.50
hsa-miR-5095_st	1.23
hsa-miR-5096_st	0.11
hsa-miR-510_st	2.40
hsa-miR-511_st	0.47
hsa-miR-512-3p_st	0.69
hsa-miR-512-5p_st	0.76
hsa-miR-513a-3p_st	0.95
hsa-miR-513a-5p_st	0.62
hsa-miR-513b_st	1.91
hsa-miR-513c_st	0.61
hsa-miR-514_st	0.44
hsa-miR-514b-3p_st	0.29
hsa-miR-514b-5p_st	2.44
hsa-miR-515-3p_st	0.59
hsa-miR-515-5p_st	1.33
hsa-miR-516a-3p_st	0.82
hsa-miR-516a-5p_st	0.93
hsa-miR-516b-star_st	0.47
hsa-miR-516b_st	0.47
hsa-miR-517-star_st	0.78
hsa-miR-517a_st	0.31
hsa-miR-517b_st	0.40
hsa-miR-517c_st	0.45
hsa-miR-518a-3p_st	0.44
hsa-miR-518a-5p_st	0.45
hsa-miR-518b_st	0.50
hsa-miR-518c-star_st	0.77
hsa-miR-518c_st	0.15
hsa-miR-518d-3p_st	0.33
hsa-miR-518d-5p_st	0.43
hsa-miR-518e-star_st	0.25
hsa-miR-518e_st	0.47
hsa-miR-518f-star_st	0.81
hsa-miR-518f_st	0.57
hsa-miR-519a-star_st	0.23
hsa-miR-519a_st	0.53
hsa-miR-519b-3p_st	0.61
hsa-miR-519b-5p_st	0.36
hsa-miR-519c-3p_st	0.29
hsa-miR-519c-5p_st	0.39
hsa-miR-519d_st	0.24
hsa-miR-519e-star_st	0.99
hsa-miR-519e_st	0.17
hsa-miR-520a-3p_st	0.58
hsa-miR-520a-5p_st	0.39
hsa-miR-520b_st	0.78
hsa-miR-520c-3p_st	0.26
hsa-miR-520c-5p_st	0.54
hsa-miR-520d-3p_st	0.47
hsa-miR-520d-5p_st	0.75
hsa-miR-520e_st	0.61
hsa-miR-520f_st	0.76
hsa-miR-520g_st	0.44
hsa-miR-520h_st	0.23
hsa-miR-521_st	0.30
hsa-miR-522-star_st	0.10
hsa-miR-522_st	0.65
hsa-miR-523-star_st	0.30
hsa-miR-523_st	0.39
hsa-miR-524-3p_st	0.47
hsa-miR-524-5p_st	0.30
hsa-miR-525-3p_st	0.56
hsa-miR-525-5p_st	0.40
hsa-miR-526a_st	0.94
hsa-miR-526b-star_st	0.35
hsa-miR-526b_st	0.56
hsa-miR-527_st	1.28
hsa-miR-532-3p_st	7.25
hsa-miR-532-5p_st	5.69
hsa-miR-539_st	0.33
hsa-miR-541-star_st	0.40
hsa-miR-541_st	0.95
hsa-miR-542-3p_st	0.70
hsa-miR-542-5p_st	2.69
hsa-miR-543_st	0.92
hsa-miR-544_st	0.17
hsa-miR-544b_st	0.33
hsa-miR-545-star_st	0.02
hsa-miR-545_st	0.40
hsa-miR-548a-3p_st	4.77
hsa-miR-548a-5p_st	0.32
hsa-miR-548aa_st	2.47
hsa-miR-548ab_st	0.52
hsa-miR-548ac_st	5.00
hsa-miR-548ad_st	0.49
hsa-miR-548ae_st	2.23
hsa-miR-548ag_st	0.43
hsa-miR-548ah_st	0.43
hsa-miR-548ai_st	0.30
hsa-miR-548aj_st	2.09
hsa-miR-548ak_st	0.98
hsa-miR-548al_st	0.51
hsa-miR-548am_st	0.46
hsa-miR-548an_st	0.79
hsa-miR-548b-3p_st	0.55
hsa-miR-548b-5p_st	0.34
hsa-miR-548c-3p_st	1.15
hsa-miR-548c-5p_st	0.47
hsa-miR-548d-3p_st	0.47
hsa-miR-548d-5p_st	0.61
hsa-miR-548e_st	0.23
hsa-miR-548f_st	1.52
hsa-miR-548g_st	0.41
hsa-miR-548h_st	0.59
hsa-miR-548i_st	0.88
hsa-miR-548j_st	0.27
hsa-miR-548k_st	1.44
hsa-miR-548l_st	0.52
hsa-miR-548m_st	0.70
hsa-miR-548n_st	0.62
hsa-miR-548o_st	0.36
hsa-miR-548p_st	0.95
hsa-miR-548q_st	0.78
hsa-miR-548s_st	0.34
hsa-miR-548t_st	0.44
hsa-miR-548u_st	3.20
hsa-miR-548v_st	0.58
hsa-miR-548w_st	0.41
hsa-miR-548x_st	4.17
hsa-miR-548y_st	0.21
hsa-miR-548z_st	2.60
hsa-miR-549_st	0.79
hsa-miR-550a-star_st	3.07
hsa-miR-550a_st	2.25
hsa-miR-550b_st	1.06
hsa-miR-551a_st	0.64
hsa-miR-551b-star_st	2.54
hsa-miR-551b_st	0.61
hsa-miR-552_st	0.52
hsa-miR-553_st	0.69
hsa-miR-554_st	0.57
hsa-miR-555_st	0.65
hsa-miR-556-3p_st	0.35
hsa-miR-556-5p_st	0.17
hsa-miR-557_st	2.72
hsa-miR-558_st	0.78
hsa-miR-559_st	0.61
hsa-miR-561_st	0.20
hsa-miR-562_st	0.21
hsa-miR-563_st	0.61
hsa-miR-564_st	2.06
hsa-miR-566_st	0.11
hsa-miR-567_st	0.40
hsa-miR-568_st	0.10
hsa-miR-569_st	0.64
hsa-miR-570_st	1.71
hsa-miR-571_st	0.33
hsa-miR-572_st	0.82
hsa-miR-573_st	0.15
hsa-miR-574-3p_st	11.20
hsa-miR-574-5p_st	7.07
hsa-miR-575_st	0.53
hsa-miR-576-3p_st	0.79
hsa-miR-576-5p_st	0.78
hsa-miR-577_st	0.77
hsa-miR-578_st	4.88
hsa-miR-579_st	0.59
hsa-miR-580_st	0.64
hsa-miR-581_st	0.81
hsa-miR-582-3p_st	1.03
hsa-miR-582-5p_st	0.42
hsa-miR-583_st	0.48
hsa-miR-584_st	0.95
hsa-miR-585_st	0.90
hsa-miR-586_st	0.63
hsa-miR-587_st	0.47
hsa-miR-588_st	0.33
hsa-miR-589-star_st	2.15
hsa-miR-589_st	0.04
hsa-miR-590-3p_st	0.33
hsa-miR-590-5p_st	0.25
hsa-miR-591_st	0.45
hsa-miR-592_st	0.22
hsa-miR-593-star_st	0.88
hsa-miR-593_st	0.61
hsa-miR-595_st	1.23
hsa-miR-596_st	2.45
hsa-miR-597_st	0.38
hsa-miR-598_st	0.56
hsa-miR-599_st	0.22
hsa-miR-600_st	0.13
hsa-miR-601_st	0.59
hsa-miR-602_st	0.96
hsa-miR-603_st	3.47
hsa-miR-604_st	0.67
hsa-miR-605_st	0.95
hsa-miR-606_st	0.39
hsa-miR-607_st	0.78
hsa-miR-608_st	1.19
hsa-miR-609_st	0.33
hsa-miR-610_st	1.15
hsa-miR-611_st	0.52
hsa-miR-612_st	2.40
hsa-miR-613_st	0.70
hsa-miR-614_st	0.32
hsa-miR-615-3p_st	6.17
hsa-miR-615-5p_st	1.21
hsa-miR-616-star_st	0.53
hsa-miR-616_st	0.66
hsa-miR-617_st	1.37
hsa-miR-618_st	0.49
hsa-miR-619_st	0.49
hsa-miR-620_st	0.41
hsa-miR-621_st	0.56
hsa-miR-622_st	0.45
hsa-miR-623_st	1.00
hsa-miR-624-star_st	0.20
hsa-miR-624_st	0.97
hsa-miR-625-star_st	0.52
hsa-miR-625_st	0.30
hsa-miR-626_st	0.69
hsa-miR-627_st	0.57
hsa-miR-628-3p_st	0.71
hsa-miR-628-5p_st	2.02
hsa-miR-629-star_st	0.86
hsa-miR-629_st	0.94
hsa-miR-630_st	1.39
hsa-miR-631_st	0.91
hsa-miR-632_st	0.91
hsa-miR-633_st	0.39
hsa-miR-634_st	0.73
hsa-miR-635_st	1.40
hsa-miR-636_st	2.51
hsa-miR-637_st	1.53
hsa-miR-638_st	10.44
hsa-miR-639_st	1.82
hsa-miR-640_st	5.41
hsa-miR-641_st	0.61
hsa-miR-642a_st	1.04
hsa-miR-642b_st	6.26
hsa-miR-643_st	0.67
hsa-miR-644_st	0.54
hsa-miR-645_st	0.34
hsa-miR-646_st	0.51
hsa-miR-647_st	0.88
hsa-miR-648_st	1.90
hsa-miR-649_st	0.33
hsa-miR-650_st	0.97
hsa-miR-651_st	0.41
hsa-miR-652_st	9.82
hsa-miR-653_st	0.63
hsa-miR-654-3p_st	0.74
hsa-miR-654-5p_st	0.62
hsa-miR-655_st	0.80
hsa-miR-656_st	0.87
hsa-miR-657_st	0.31
hsa-miR-658_st	1.08
hsa-miR-659_st	0.58
hsa-miR-660_st	1.78
hsa-miR-661_st	0.78
hsa-miR-662_st	1.06
hsa-miR-663_st	8.64
hsa-miR-663b_st	0.62
hsa-miR-664-star_st	6.44
hsa-miR-664_st	0.83
hsa-miR-665_st	5.59
hsa-miR-668_st	2.22
hsa-miR-670_st	0.18
hsa-miR-671-3p_st	2.83
hsa-miR-671-5p_st	6.77
hsa-miR-675-star_st	0.95
hsa-miR-675_st	1.59
hsa-miR-676-star_st	1.52
hsa-miR-676_st	1.16
hsa-miR-7-1-star_st	1.50
hsa-miR-7-2-star_st	0.42
hsa-miR-708-star_st	0.58
hsa-miR-708_st	0.88
hsa-miR-711_st	2.54
hsa-miR-718_st	3.52
hsa-miR-720_st	8.35
hsa-miR-744-star_st	0.47
hsa-miR-744_st	9.55
hsa-miR-758_st	0.58
hsa-miR-759_st	0.38
hsa-miR-760_st	2.09
hsa-miR-761_st	0.42
hsa-miR-762_st	11.11
hsa-miR-764_st	0.80
hsa-miR-765_st	1.86
hsa-miR-766_st	1.73
hsa-miR-767-3p_st	1.12
hsa-miR-767-5p_st	0.56
hsa-miR-769-3p_st	0.09
hsa-miR-769-5p_st	0.89
hsa-miR-770-5p_st	0.75
hsa-miR-7_st	0.78
hsa-miR-802_st	0.16
hsa-miR-873_st	0.21
hsa-miR-874_st	7.39
hsa-miR-875-3p_st	1.85
hsa-miR-875-5p_st	0.54
hsa-miR-876-3p_st	0.40
hsa-miR-876-5p_st	0.17
hsa-miR-877-star_st	0.50
hsa-miR-877_st	3.76
hsa-miR-885-3p_st	4.13
hsa-miR-885-5p_st	5.76
hsa-miR-887_st	1.54
hsa-miR-888-star_st	0.49
hsa-miR-888_st	0.22
hsa-miR-889_st	0.43
hsa-miR-890_st	1.44
hsa-miR-891a_st	0.74
hsa-miR-891b_st	0.68
hsa-miR-892a_st	0.47
hsa-miR-892b_st	0.21
hsa-miR-9-star_st	0.90
hsa-miR-920_st	0.71
hsa-miR-921_st	1.46
hsa-miR-922_st	0.93
hsa-miR-924_st	0.40
hsa-miR-92a-1-star_st	0.18
hsa-miR-92a-2-star_st	0.32
hsa-miR-92a_st	8.88
hsa-miR-92b-star_st	6.68
hsa-miR-92b_st	1.14
hsa-miR-93-star_st	4.77
hsa-miR-933_st	3.16
hsa-miR-934_st	0.89
hsa-miR-935_st	0.46
hsa-miR-936_st	1.52
hsa-miR-937_st	1.60
hsa-miR-938_st	0.21
hsa-miR-939_st	3.36
hsa-miR-93_st	9.92
hsa-miR-940_st	3.61
hsa-miR-941_st	0.71
hsa-miR-942_st	0.83
hsa-miR-943_st	2.17
hsa-miR-944_st	0.47
hsa-miR-95_st	0.17
hsa-miR-96-star_st	0.91
hsa-miR-96_st	0.63
hsa-miR-98_st	6.37
hsa-miR-99a-star_st	0.19
hsa-miR-99a_st	11.44
hsa-miR-99b-star_st	6.52
hsa-miR-99b_st	12.10
hsa-miR-9_st	0.43
hsv1-miR-H1-star_st	1.57
hsv1-miR-H11_st	0.45
hsv1-miR-H12_st	0.72
hsv1-miR-H13_st	1.25
hsv1-miR-H14-3p_st	5.59
hsv1-miR-H14-5p_st	0.63
hsv1-miR-H15_st	6.71
hsv1-miR-H16_st	3.99
hsv1-miR-H17_st	11.52
hsv1-miR-H18_st	6.39
hsv1-miR-H1_st	2.26
hsv1-miR-H2-star_st	1.13
hsv1-miR-H2_st	1.17
hsv1-miR-H3-star_st	1.71
hsv1-miR-H3_st	0.99
hsv1-miR-H4-star_st	0.23
hsv1-miR-H4_st	0.92
hsv1-miR-H5-3p_st	0.84
hsv1-miR-H5-5p_st	4.95
hsv1-miR-H6-3p_st	0.90
hsv1-miR-H6-5p_st	6.45
hsv1-miR-H7-star_st	0.96
hsv1-miR-H7_st	0.11
hsv1-miR-H8-star_st	0.39
hsv1-miR-H8_st	5.18
hsv2-miR-H10_st	11.57
hsv2-miR-H11-star_st	0.72
hsv2-miR-H11_st	0.14
hsv2-miR-H12_st	0.64
hsv2-miR-H13_st	0.63
hsv2-miR-H19_st	0.95
hsv2-miR-H20_st	0.32
hsv2-miR-H21_st	0.33
hsv2-miR-H22_st	5.74
hsv2-miR-H23-star_st	0.42
hsv2-miR-H23_st	0.46
hsv2-miR-H24_st	1.12
hsv2-miR-H25_st	8.58
hsv2-miR-H2_st	0.78
hsv2-miR-H3_st	1.50
hsv2-miR-H4-3p_st	0.32
hsv2-miR-H4-5p_st	0.14
hsv2-miR-H5_st	7.49
hsv2-miR-H6-star_st	1.66
hsv2-miR-H6_st	4.42
hsv2-miR-H7-3p_st	0.91
hsv2-miR-H7-5p_st	0.78
hsv2-miR-H9-3p_st	1.71
hsv2-miR-H9-5p_st	2.22
hvt-miR-H10_st	0.54
hvt-miR-H11_st	1.52
hvt-miR-H12-3p_st	0.41
hvt-miR-H12-5p_st	1.43
hvt-miR-H13_st	0.75
hvt-miR-H14-star_st	7.20
hvt-miR-H14_st	3.48
hvt-miR-H15-star_st	2.28
hvt-miR-H15_st	1.64
hvt-miR-H16-3p_st	0.95
hvt-miR-H16-5p_st	1.24
hvt-miR-H17-star_st	1.78
hvt-miR-H17_st	0.19
hvt-miR-H18-3p_st	0.39
hvt-miR-H18-5p_st	8.36
hvt-miR-H1_st	4.43
hvt-miR-H2_st	0.38
hvt-miR-H3-3p_st	2.81
hvt-miR-H3-5p_st	11.34
hvt-miR-H4-star_st	0.21
hvt-miR-H4_st	1.25
hvt-miR-H5-star_st	0.55
hvt-miR-H5_st	0.44
hvt-miR-H7-3p_st	0.63
hvt-miR-H7-5p_st	3.31
hvt-miR-H8_st	8.60
hvt-miR-H9-3p_st	0.58
hvt-miR-H9-5p_st	1.16
hvu-miR1120_st	1.06
hvu-miR1126_st	0.58
hvu-miR1436_st	3.75
hvu-miR156_st	0.50
hvu-miR159a_st	0.54
hvu-miR159b_st	0.59
hvu-miR166_st	0.78
hvu-miR166b_st	2.51
hvu-miR166c_st	1.27
hvu-miR168-3p_st	0.66
hvu-miR168-5p_st	0.50
hvu-miR169_st	0.21
hvu-miR171_st	0.95
hvu-miR397_st	0.50
hvu-miR399_st	0.47
hvu-miR444a_st	0.38
hvu-miR444b_st	0.67
hvu-miR5048_st	0.33
hvu-miR5049_st	0.67
hvu-miR5050_st	0.56
hvu-miR5051_st	0.62
hvu-miR5052_st	4.45
hvu-miR5053_st	0.29
iltv-miR-I1-star_st	0.74
iltv-miR-I1_st	0.53
iltv-miR-I2_st	0.66
iltv-miR-I3_st	2.19
iltv-miR-I4_st	0.46
iltv-miR-I5-star_st	0.68
iltv-miR-I5_st	5.43
iltv-miR-I6-star_st	0.56
iltv-miR-I6_st	0.91
iltv-miR-I7_st	0.72
isc-bantam_st	0.39
isc-let-7_st	12.56
isc-miR-100_st	10.43
isc-miR-10_st	8.95
isc-miR-124_st	0.54
isc-miR-12_st	0.53
isc-miR-133_st	0.31
isc-miR-137_st	0.48
isc-miR-153_st	0.57
isc-miR-184_st	7.20
isc-miR-1993_st	0.02
isc-miR-1_st	0.35
isc-miR-2001_st	3.72
isc-miR-219_st	0.66
isc-miR-252b_st	0.61
isc-miR-263a_st	0.39
isc-miR-275_st	0.33
isc-miR-276_st	0.09
isc-miR-278_st	0.23
isc-miR-279_st	0.82
isc-miR-285_st	2.05
isc-miR-2a_st	0.34
isc-miR-2b_st	0.61
isc-miR-305_st	0.94
isc-miR-307_st	0.34
isc-miR-315_st	0.33
isc-miR-317_st	0.67
isc-miR-375_st	0.24
isc-miR-71_st	0.28
isc-miR-750_st	0.35
isc-miR-79_st	0.58
isc-miR-7_st	1.71
isc-miR-87_st	0.51
isc-miR-8_st	0.38
isc-miR-96_st	2.30
isc-miR-993_st	0.55
isc-miR-iab-4_st	0.49
jcv-miR-J1-3p_st	1.02
jcv-miR-J1-5p_st	0.98
kshv-miR-K12-1-star_st	0.30
kshv-miR-K12-10a-str_st	1.10
kshv-miR-K12-10a_st	0.70
kshv-miR-K12-10b_st	0.53
kshv-miR-K12-11-star_st	0.33
kshv-miR-K12-11_st	0.80
kshv-miR-K12-12-star_st	1.14
kshv-miR-K12-12_st	2.01
kshv-miR-K12-1_st	1.02
kshv-miR-K12-2-star_st	0.47
kshv-miR-K12-2_st	0.38
kshv-miR-K12-3-star_st	0.61
kshv-miR-K12-3_st	4.42
kshv-miR-K12-4-3p_st	0.50
kshv-miR-K12-4-5p_st	0.61
kshv-miR-K12-5-star_st	0.74
kshv-miR-K12-5_st	0.68
kshv-miR-K12-6-3p_st	0.35
kshv-miR-K12-6-5p_st	0.39
kshv-miR-K12-7-star_st	2.02
kshv-miR-K12-7_st	0.44
kshv-miR-K12-8-star_st	1.14
kshv-miR-K12-8_st	0.96
kshv-miR-K12-9-star_st	0.98
kshv-miR-K12-9_st	0.12
lca-miR-125b_st	14.33
lca-miR-15a_st	8.18
lca-miR-16_st	6.82
lca-miR-17-3p_st	2.89
lca-miR-17-5p_st	9.10
lca-miR-18_st	4.29
lca-miR-19a_st	1.93
lca-miR-19b_st	7.59
lca-miR-20_st	4.84
lca-miR-216_st	1.79
lca-miR-218_st	2.81
lca-miR-22_st	13.57
lca-miR-23a_st	14.41
lca-miR-27a_st	11.81
lca-miR-92_st	8.89
lgi-let-7_st	13.52
lgi-miR-100_st	10.78
lgi-miR-10_st	8.82
lgi-miR-1175-star_st	0.19
lgi-miR-1175_st	0.51
lgi-miR-124_st	0.62
lgi-miR-12_st	0.51
lgi-miR-133-star_st	0.17
lgi-miR-133_st	0.61
lgi-miR-137_st	0.32
lgi-miR-153_st	0.62
lgi-miR-182_st	0.23
lgi-miR-183_st	0.60
lgi-miR-184_st	7.32
